text,image,카테고리_주제,카테고리_품사,필요토큰,필요성분
TV,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ztvz_001_2.png,집,명사,0,0
TV,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ztvz_002_2.png,집,명사,0,0
가꿔요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ga_ggweo_yo_.png,집,0,0,0
그만볼래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/geu_man_bol_rae_yo_.png,집,0,0,0
그만할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/geu_man_hal_rae_yo_001_.png,집,0,0,0
그만할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/geu_man_hal_rae_yo_002_.png,집,0,0,0
깜깜해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ggam_ggam_hae_yo_.png,집,0,0,0
꺼,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ggeo_201_.png,집,명사,0,0
꺼요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ggeo_yo_001_.png,집,명사,0,0
꺼요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ggeo_yo_002_.png,집,명사,0,0
꽃,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ggoc_001_.png,집,명사,0,0
꽃,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ggoc_002_.png,집,명사,0,0
꽃,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ggoc_003_.png,집,명사,0,0
나가요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/na_ga_yo_.png,집,0,0,0
난로,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/nan_ro_.png,집,명사,0,0
난초,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/nan_co_.png,집,명사,0,0
넣을래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/neoh_eul_rae_yo_.png,집,0,0,0
눈부셔요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/nun_bu_syeo_yo_.png,집,0,0,0
다시할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/da_si_hal_rae_yo_.png,집,0,0,0
다음,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/da_eum_2.png,집,명사,0,0
닫아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/dad_a_ju_se_yo_001_1.png,집,0,0,0
닫아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/dad_a_ju_se_yo_002_1.png,집,0,0,0
더볼래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/deo_bol_rae_yo_.png,집,0,0,0
돌려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/dol_ryeo_yo_1.png,집,0,0,0
뒤로감아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/dwi_ro_gam_a_ju_se_yo_.png,집,0,0,0
드라마,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/deu_ra_ma_.png,집,0,0,0
들어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/deul_eo_yo_001_2.png,집,0,0,0
들어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/deul_eo_yo_002_2.png,집,0,0,0
또볼래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ddo_bol_rae_yo_.png,집,0,0,0
만화,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/man_hwa_.png,집,명사,0,0
물뿌리개,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/mul_bbu_ri_gae_.png,집,0,0,0
물줄래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/mul_jul_rae_yo_.png,집,0,0,0
블라인드,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/beul_ra_in_deu_.png,집,0,0,0
블라인드,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/beul_ra_in_deu_201_.png,집,0,0,0
비디오,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/bi_di_o_2.png,집,0,0,0
뺄래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/bbael_rae_yo_.png,집,0,0,0
선풍기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/seon_pung_gi_.png,집,0,0,0
선풍기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/seon_pung_gi_201_.png,집,0,0,0
소파,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/so_pa_001_.png,집,명사,0,0
소파,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/so_pa_002_.png,집,명사,0,0
앉을래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/anj_eul_rae_yo_001_.png,집,0,0,0
앉을래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/anj_eul_rae_yo_002_.png,집,0,0,0
앞으로감아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ap_eu_ro_gam_a_ju_se_yo_.png,집,0,0,0
에어컨,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/e_eo_keon_2.png,집,0,0,0
에어컨,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/e_eo_keon_201_.png,집,0,0,0
올려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ol_ryeo_yo_.png,집,0,0,0
이거,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/i_geo_.png,집,명사,0,0
재능방송,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/jae_neung_bang_song_001_.png,집,0,0,0
재능방송,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/jae_neung_bang_song_002_.png,집,0,0,0
전화,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/jeon_hwa_.png,집,명사,0,0
전화,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/jeon_hwa_201_.png,집,명사,0,0
줄여요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/jul_yeo_yo_.png,집,0,0,0
커튼,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/keo_teun_.png,집,명사,0,0
커튼,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/keo_teun_201_.png,집,명사,0,0
켜요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/kyeo_yo_001_.png,집,명사,0,0
켜요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/kyeo_yo_002_.png,집,명사,0,0
키워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/ki_weo_yo_.png,집,0,0,0
테이프,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/te_i_peu_.png,집,0,0,0
투니버스,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/tu_ni_beo_seu_.png,집,0,0,0
틀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/teul_eo_yo_.png,집,0,0,0
틀어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/teul_eo_ju_se_yo_1.png,집,0,0,0
화분,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/hwa_bun_.png,집,명사,0,0
휴지통,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/hyu_ji_tong_001_.png,집,0,0,0
휴지통,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/hyu_ji_tong_002_.png,집,0,0,0
휴지통,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n6_geo_sil_be_ran_da_/hyu_ji_tong_003_.png,집,0,0,0
CD,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/zcdz_001_.png,집,명사,0,0
CD,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/zcdz_002_.png,집,명사,0,0
CD,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/zcdz_003_.png,집,명사,0,0
CD플레이어,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/zcdz_peul_re_i_eo_.png,집,0,0,0
usb,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/zusbz_.png,집,0,0,0
개요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/gae_yo_001_.png,집,명사,0,0
개요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/gae_yo_002_.png,집,명사,0,0
게임,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ge_im_.png,집,명사,0,0
공부,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/gong_bu_001_.png,집,명사,0,0
공부,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/gong_bu_002_.png,집,명사,0,0
꺼주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ggeo_ju_se_yo_.png,집,0,0,0
꽂아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ggoj_a_yo_.png,집,0,0,0
나갈래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/na_gal_rae_yo_001_.png,집,0,0,0
나갈래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/na_gal_rae_yo_002_.png,집,0,0,0
넣어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/neoh_eo_ju_se_yo_001_.png,집,0,0,0
넣어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/neoh_eo_ju_se_yo_002_.png,집,0,0,0
놀래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/nol_rae_yo_001_.png,집,0,0,0
놀래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/nol_rae_yo_002_.png,집,0,0,0
누울래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/nu_ul_rae_yo_.png,집,0,0,0
누울래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/nu_ul_rae_yo_201_.png,집,0,0,0
눌러주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/nul_reo_ju_se_yo_001_.png,집,0,0,0
눌러주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/nul_reo_ju_se_yo_002_.png,집,0,0,0
다른방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/da_reun_bang_.png,집,0,0,0
다른방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/da_reun_bang_201_.png,집,0,0,0
들어갈래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/deul_eo_gal_rae_yo_001_.png,집,0,0,0
들어갈래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/deul_eo_gal_rae_yo_002_.png,집,0,0,0
또할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ddo_hal_rae_yo_001_.png,집,0,0,0
또할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ddo_hal_rae_yo_002_.png,집,0,0,0
로봇장난감,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ro_bos_jang_nan_gam_.png,집,명사,0,0
문,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/mun_001_.png,집,명사,0,0
문,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/mun_002_.png,집,명사,0,0
문,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/mun_201_.png,집,명사,0,0
방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/bang_2.png,집,명사,0,0
베개,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/be_gae_.png,집,명사,0,0
베개,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/be_gae_201_.png,집,명사,0,0
부모님방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/bu_mo_nim_bang_.png,집,0,0,0
불,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/bul_2.png,집,명사,0,0
스위치,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/seu_wi_ci_2.png,집,0,0,0
스피커,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/seu_pi_keo_1.png,집,0,0,0
시계,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/si_gye_001_.png,집,명사,0,0
시계,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/si_gye_002_.png,집,명사,0,0
시계,http://220.69.171.28:8080/Symbol/Symbol/gif/si_gye_.gif,집,명사,0,0
앉아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/anj_a_yo_1.png,집,0,0,0
앉아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/anj_a_yo_201_.png,집,0,0,0
알람,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/al_ram_.png,집,명사,0,0
움직여요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/um_jig_yeo_yo_.png,집,0,0,0
이불,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/i_bul_001_.png,집,명사,0,0
이불,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/i_bul_002_.png,집,명사,0,0
이불,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/i_bul_201_.png,집,명사,0,0
읽을래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ilg_eul_rae_yo_001_.png,집,0,0,0
읽을래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ilg_eul_rae_yo_002_.png,집,0,0,0
자고싶어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ja_go_sip_eo_yo_201_.png,집,0,0,0
작아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/jag_a_yo_.png,집,0,0,0
종이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/jong_i_201_.png,집,명사,0,0
종이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/jong_i_.png,집,명사,0,0
지워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ji_weo_yo_.png,집,0,0,0
책,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/caeg_001_.png,집,명사,0,0
책,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/caeg_002_1.png,집,명사,0,0
책,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/caeg_003_.png,집,명사,0,0
책장,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/caeg_jang_.png,집,명사,0,0
책장,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/caeg_jang_201_.png,집,명사,0,0
침대,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/cim_dae_1.png,집,명사,0,0
침대보,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/cim_dae_bo_001_.png,집,0,0,0
침대보,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/cim_dae_bo_002_.png,집,0,0,0
커요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/keo_yo_.png,집,명사,0,0
컴퓨터,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/keom_pyu_teo_1.png,집,0,0,0
켜주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/kyeo_ju_se_yo_1.png,집,0,0,0
키보드,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/ki_bo_deu_1.png,집,0,0,0
털어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n7_bang_/teol_eo_yo_.png,집,0,0,0
꺼내요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/ggeo_nae_yo_001_.png,집,0,0,0
꺼내요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/ggeo_nae_yo_002_2.png,집,0,0,0
닫아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/dad_a_yo_.png,집,0,0,0
도어락,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/do_eo_rag_201_.png,집,0,0,0
도어락비밀번호,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/do_eo_rag_bi_mil_beon_ho_201_.png,집,0,0,0
벗어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/beos_eo_yo_001_.png,집,0,0,0
벗어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/beos_eo_yo_002_.png,집,0,0,0
신문,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_mun_.png,집,명사,0,0
신발-신겨주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_sin_gyeo_ju_se_yo_001_.png,집,0,0,0
신발-신겨주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_sin_gyeo_ju_se_yo_002_.png,집,0,0,0
신발장,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_jang_.png,집,0,0,0
신발주머니,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_ju_meo_ni_001_.png,집,0,0,0
신발주머니,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_ju_meo_ni_002_.png,집,0,0,0
열쇠,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/yeol_soe_2.png,집,명사,0,0
우산,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_.png,집,명사,0,0
우산,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_202_.png,집,명사,0,0
우산-좀-빌려-주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_jom_bil_ryeo_ju_se_yo_001_.png,집,0,0,0
우산-좀-빌려-주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_jom_bil_ryeo_ju_se_yo_002_.png,집,0,0,0
접어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_yo_001_.png,집,0,0,0
접어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_yo_002_.png,집,0,0,0
접어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_ju_se_yo_001_.png,집,0,0,0
접어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_ju_se_yo_002_.png,집,0,0,0
초인종,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/co_in_jong_.png,집,0,0,0
펴요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/pyeo_yo_001_1.png,집,명사,0,0
펴요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/pyeo_yo_002_1.png,집,명사,0,0
가방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ga_bang_002_.png,집,명사,0,0
가방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ga_bang_201_.png,집,명사,0,0
거울,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/geo_ul_001_.png,집,명사,0,0
거울,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/geo_ul_002_.png,집,명사,0,0
귀걸이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/gwi_geol_i_001_.png,집,0,0,0
귀걸이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/gwi_geol_i_002_.png,집,0,0,0
금,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/geum_.png,집,명사,0,0
깎아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ggagg_a_ju_se_yo_.png,집,0,0,0
나비넥타이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/na_bi_neg_ta_i_201_.png,집,0,0,0
다이아몬드,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/da_i_a_mon_deu_.png,집,0,0,0
다이아몬드,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/da_i_a_mon_deu_201_.png,집,0,0,0
단추를-끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_003_.png,집,0,0,0
단추를-풀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_pul_eo_yo_003_.png,집,0,0,0
단추를끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_001_.png,집,0,0,0
단추를끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_002_.png,집,0,0,0
단추를끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_201_.png,집,0,0,0
단추를풀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_pul_eo_yo_001_.png,집,0,0,0
단추를풀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_pul_eo_yo_002_.png,집,0,0,0
드라이기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/deu_ra_i_gi_.png,집,0,0,0
로션,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ro_syeon_001_.png,집,명사,0,0
로션,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ro_syeon_002_.png,집,명사,0,0
립스틱,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/rib_seu_tig_.png,집,0,0,0
매니큐어,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mae_ni_kyu_eo_.png,집,0,0,0
매니큐어발라주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mae_ni_kyu_eo_bal_ra_ju_se_yo_.png,집,0,0,0
맬래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mael_rae_yo_.png,집,0,0,0
머리땋아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_ddah_a_ju_se_yo_001_.png,집,0,0,0
머리땋아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_ddah_a_ju_se_yo_002_.png,집,0,0,0
머리띠,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_ddi_201_.png,집,0,0,0
머리를-잘라요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_reul_jal_ra_yo_002_.png,집,0,0,0
머리를잘라요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_reul_jal_ra_yo_001_.png,집,0,0,0
머리핀,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_pin_201_.png,집,0,0,0
머리핀꽂아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_pin_ggoj_a_ju_se_yo_001_.png,집,0,0,0
머리핀꽂아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_pin_ggoj_a_ju_se_yo_002_.png,집,0,0,0
면도해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_do_hae_yo_001_.png,집,0,0,0
면도해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_do_hae_yo_002_.png,집,0,0,0
면봉,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_bong_001_.png,집,명사,0,0
면봉,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_bong_002_.png,집,명사,0,0
